timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1739696189391,795,Get single product,200,OK,Product Request 1-12,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,789,0,0
1739696190187,0,Debug Sampler,200,OK,Product Request 1-12,text,true,,363,0,20,20,null,0,0,0
1739696190187,1,Debug Sampler,200,OK,Product Request 1-20,text,true,,362,0,20,20,null,0,0,0
1739696189397,802,Get single product,200,OK,Product Request 1-10,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,794,0,0
1739696190200,0,Debug Sampler,200,OK,Product Request 1-10,text,true,,362,0,20,20,null,0,0,0
1739696189889,316,Get all products,200,OK,Product Request 1-4,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,316,0,0
1739696189940,305,Get all products,200,OK,Product Request 1-1,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,305,0,0
1739696189410,848,Get single product,200,OK,Product Request 1-19,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,596,0,0
1739696189392,866,Get single product,200,OK,Product Request 1-9,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,614,0,0
1739696190258,1,Debug Sampler,200,OK,Product Request 1-19,text,true,,363,0,20,20,null,0,0,0
1739696190259,0,Debug Sampler,200,OK,Product Request 1-9,text,true,,362,0,20,20,null,0,0,0
1739696189987,321,Get all products,200,OK,Product Request 1-15,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,321,0,0
1739696189967,343,Get all products,200,OK,Product Request 1-16,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,343,0,0
1739696190100,329,Get all products,200,OK,Product Request 1-3,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,328,0,0
1739696190093,513,Get all products,200,OK,Product Request 1-11,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,513,0,0
1739696190093,529,Get all products,200,OK,Product Request 1-17,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,529,0,0
1739696190168,539,Get all products,200,OK,Product Request 1-7,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,539,0,0
1739696190177,530,Get all products,200,OK,Product Request 1-2,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,530,0,0
1739696190188,522,Get all products,200,OK,Product Request 1-12,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,522,0,0
1739696190201,512,Get all products,200,OK,Product Request 1-10,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,512,0,0
1739696190188,533,Get all products,200,OK,Product Request 1-20,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,533,0,0
1739696190176,549,Get all products,200,OK,Product Request 1-18,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,548,0,0
1739696190182,548,Get all products,200,OK,Product Request 1-13,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,548,0,0
